day_id,is_labourer,household_id,person_num,day_date,day_type,day_traveled,reason_not_traveled,reason_not_traveled_other,home_based,start_latlon,start_community,start_road,start_building,start_poi,start_emirate,interviewer_id,interviewer_company,interview_date,interview_time,person_id,interviewer_company_num,person_group,person_weight,wt
3254,1.0,8708,1.0,2014-04-23,4,1,-999,,1,"25.267761,55.429373",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,19:05:00,870801,264,22,251.46234897681487,1
3255,1.0,8708,2.0,2014-04-23,4,1,-999,,1,"25.267761,55.429373",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,19:05:00,870802,264,22,300.36912029400617,1
3256,1.0,8708,3.0,2014-04-23,4,1,-999,,1,"25.267761,55.429373",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,19:05:00,870803,264,22,173.26423378094572,1
3257,1.0,8709,1.0,2014-04-23,4,1,-999,,1,"25.267761,55.429373",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,19:56:00,870901,264,22,251.46234897681487,1
3258,1.0,8709,2.0,2014-04-23,4,1,-999,,1,"25.267761,55.429373",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,19:56:00,870902,264,22,251.46234897681487,1
3259,1.0,8709,3.0,2014-04-23,4,1,-999,,1,"25.267761,55.429373",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,19:56:00,870903,264,22,251.46234897681487,1
3260,1.0,8709,4.0,2014-04-23,4,1,-999,,1,"25.267761,55.429373",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,19:56:00,870904,264,22,251.46234897681487,1
3261,1.0,8710,1.0,2014-04-23,4,1,-999,,1,"25.267761,55.429373",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,20:12:00,871001,264,20,261.7864504617561,1
3262,1.0,8710,2.0,2014-04-23,4,1,-999,,1,"25.267761,55.429373",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,20:12:00,871002,264,20,261.7864504617561,1
3263,1.0,8710,3.0,2014-04-23,4,1,-999,,1,"25.267761,55.429373",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,20:12:00,871003,264,20,261.7864504617561,1
3264,1.0,8710,4.0,2014-04-23,4,1,-999,,1,"25.267761,55.429373",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,20:12:00,871004,264,20,180.37781376834158,1
3265,1.0,8710,5.0,2014-04-23,4,1,-999,,1,"25.267761,55.429373",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,20:13:00,871005,264,20,180.37781376834158,1
3266,1.0,8711,1.0,2014-04-23,4,1,-999,,1,"25.265898,55.427817",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,20:47:00,871101,264,20,261.7864504617561,1
3267,1.0,8711,2.0,2014-04-23,4,1,-999,,1,"25.265898,55.427817",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,20:47:00,871102,264,20,261.7864504617561,1
3268,1.0,8711,3.0,2014-04-23,4,1,-999,,1,"25.265898,55.427817",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,20:47:00,871103,264,20,180.37781376834158,1
3269,1.0,8712,1.0,2014-04-23,4,1,-999,,1,"25.265898,55.427817",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,20:59:00,871201,264,20,261.7864504617561,1
3270,1.0,8712,2.0,2014-04-23,4,1,-999,,1,"25.265898,55.427817",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,20:59:00,871202,264,20,261.7864504617561,1
3271,1.0,8712,3.0,2014-04-23,4,1,-999,,1,"25.265898,55.427817",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,20:59:00,871203,264,20,261.7864504617561,1
3272,1.0,8712,4.0,2014-04-23,4,1,-999,,1,"25.265898,55.427817",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,21:00:00,871204,264,20,261.7864504617561,1
3273,1.0,8713,1.0,2014-04-23,4,1,-999,,1,"25.265898,55.427817",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,21:17:00,871301,264,20,261.7864504617561,1
3274,1.0,8713,2.0,2014-04-23,4,1,-999,,1,"25.265898,55.427817",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,21:17:00,871302,264,20,261.7864504617561,1
3275,1.0,8713,3.0,2014-04-23,4,1,-999,,1,"25.265898,55.427817",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,21:17:00,871303,264,20,312.7011504904779,1
3276,1.0,8713,4.0,2014-04-23,4,1,-999,,1,"25.265898,55.427817",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,21:17:00,871304,264,20,261.7864504617561,1
3277,1.0,8713,5.0,2014-04-23,4,1,-999,,1,"25.265898,55.427817",,,,Muhaisnah Cemetry,1,TTF-D-21,tf,2014-04-24,21:18:00,871305,264,20,312.7011504904779,1
3278,0.0,4060,1.0,2014-04-27,1,1,-999,,1,"25.270477,55.302451",113,al sabhka road,25,Sabhka Bus Station,1,TTF-D-21,tf,2014-04-28,18:00:00,406001,115,7,43.028047907624995,1
3279,0.0,4061,1.0,2014-04-27,1,1,-999,,1,"25.270477,55.302451",113,al sabhka road,,sabhka bus station,1,TTF-D-21,tf,2014-04-28,20:34:00,406101,115,7,67.5227365224292,1
3280,0.0,4061,2.0,2014-04-27,1,1,-999,,1,"25.270477,55.302451",113,al sabhka road,,sabhka bus station,1,TTF-D-21,tf,2014-04-28,20:34:00,406102,115,7,174.83077109812044,1
3281,0.0,4061,3.0,2014-04-27,1,1,-999,,1,"25.270477,55.302451",113,al sabhka road,,sabhka bus station,1,TTF-D-21,tf,2014-04-28,20:34:00,406103,115,7,67.83426124694995,1
3282,0.0,4061,4.0,2014-04-27,1,1,-999,,1,"25.270477,55.302451",113,al sabhka road,,sabhka bus station,1,TTF-D-21,tf,2014-04-28,20:35:00,406104,115,5,60.562124789248344,1
3283,0.0,4061,5.0,2014-04-27,1,1,-999,,1,"25.270477,55.302451",113,al sabhka road,,sabhka bus station,1,TTF-D-21,tf,2014-04-28,20:35:00,406105,115,7,57.20564734640542,1
3284,0.0,4061,6.0,2014-04-27,1,1,-999,,1,"25.270477,55.302451",113,al sabhka road,,sabhka bus station,1,TTF-D-21,tf,2014-04-28,20:35:00,406106,115,7,67.83426124694995,1
3285,0.0,4061,7.0,2014-04-27,1,1,-999,,1,"25.270477,55.302451",113,al sabhka road,,sabhka bus station,1,TTF-D-21,tf,2014-04-28,20:35:00,406107,115,7,334.74719195339,1
3286,0.0,4062,1.0,2014-04-27,1,1,-999,,1,"25.270477,55.302451",113,al sabhka road,2,Sabhka Bus Station,1,TTF-D-21,tf,2014-04-28,21:34:00,406201,115,7,207.65237414218157,1
3287,0.0,4062,2.0,2014-04-27,1,1,-999,,1,"25.270477,55.302451",113,al sabhka road,2,Sabhka Bus Station,1,TTF-D-21,tf,2014-04-28,21:34:00,406202,115,7,207.65237414218157,1
3288,0.0,4062,3.0,2014-04-27,1,1,-999,,1,"25.270477,55.302451",113,al sabhka road,2,Sabhka Bus Station,1,TTF-D-21,tf,2014-04-28,21:34:00,406203,115,7,199.46894168478312,1
3289,0.0,4062,4.0,2014-04-27,1,1,-999,,1,"25.270477,55.302451",113,al sabhka road,2,Sabhka Bus Station,1,TTF-D-21,tf,2014-04-28,21:34:00,406204,115,6,184.14547996009878,1
3290,0.0,4062,5.0,2014-04-27,1,1,-999,,1,"25.270477,55.302451",113,al sabhka road,2,Sabhka Bus Station,1,TTF-D-21,tf,2014-04-28,21:34:00,406205,115,7,174.83077109812044,1
3291,0.0,4063,1.0,2014-04-27,1,1,-999,,1,"25.270477,55.302451",113,al sabhka road,,sabhka bus statio,1,TTF-D-21,tf,2014-04-28,22:03:00,406301,115,7,174.83077109812044,1
3292,0.0,4063,2.0,2014-04-27,1,1,-999,,1,"25.270477,55.302451",113,al sabhka road,,sabhka bus statio,1,TTF-D-21,tf,2014-04-28,22:03:00,406302,115,7,207.65237414218157,1
3293,0.0,4205,1.0,2014-04-29,3,1,-999,,1,"25.272389,55.306120",118,al naif road,,naif souq,1,TTF-D-21,tf,2014-04-30,20:49:00,420501,118,4,178.60895776345853,1
3294,0.0,4205,2.0,2014-04-29,3,1,-999,,1,"25.272389,55.306120",118,al naif road,,naif souq,1,TTF-D-21,tf,2014-04-30,20:49:00,420502,118,6,249.6995200353977,1
3295,0.0,4205,3.0,2014-04-29,3,1,-999,,1,"25.272389,55.306120",118,al naif road,,naif souq,1,TTF-D-21,tf,2014-04-30,20:49:00,420503,118,6,426.14804017814447,1
3296,0.0,4205,4.0,2014-04-29,3,1,-999,,1,"25.272389,55.306120",118,al naif road,,naif souq,1,TTF-D-21,tf,2014-04-30,20:49:00,420504,118,6,380.4479892604934,1
3297,0.0,4206,1.0,2014-04-29,3,1,-999,,1,"25.272389,55.306120",118,AL NAIF ROAD,,Naif Souq,1,TTF-D-21,tf,2014-04-30,21:30:00,420601,118,7,181.2529090742206,1
3298,0.0,3816,1.0,2014-04-30,4,1,-999,,1,"25.272389,55.306120",118,Al Naif Road,Al Gargawi Building,Naif Souq,1,TTF-D-21,tf,2014-05-01,21:35:00,381601,118,5,235.1654824644068,1
3299,0.0,3816,2.0,2014-04-30,4,1,-999,,1,"25.272389,55.306120",118,Al Naif Road,Al Gargawi Building,Naif Souq,1,TTF-D-21,tf,2014-05-01,21:35:00,381602,118,11,276.8986244241674,1
3300,0.0,3816,3.0,2014-04-30,4,1,-999,,1,"25.272389,55.306120",118,Al Naif Road,Al Gargawi Building,Naif Souq,1,TTF-D-21,tf,2014-05-01,21:35:00,381603,118,17,46.16135163643505,1
3301,0.0,3816,4.0,2014-04-30,4,1,-999,,1,"25.272389,55.306120",118,Al Naif Road,Al Gargawi Building,Naif Souq,1,TTF-D-21,tf,2014-05-01,21:36:00,381604,118,6,152.99955402328916,1
3302,0.0,3816,5.0,2014-04-30,4,1,-999,,1,"25.272389,55.306120",118,Al Naif Road,Al Gargawi Building,Naif Souq,1,TTF-D-21,tf,2014-05-01,21:36:00,381605,118,17,46.16135163643505,1
3303,0.0,3816,6.0,2014-04-30,4,1,-999,,1,"25.272389,55.306120",118,Al Naif Road,Al Gargawi Building,Naif Souq,1,TTF-D-21,tf,2014-05-01,21:36:00,381606,118,16,147.17097008179059,1
3304,0.0,3818,1.0,2014-04-30,4,1,-999,,1,"25.272389,55.306120",118,Al Naif Road,,Naif Souq,1,TTF-D-21,tf,2014-05-01,22:26:00,381801,118,7,187.02185029613517,1
3305,0.0,3818,2.0,2014-04-30,4,1,-999,,1,"25.272389,55.306120",118,Al Naif Road,,Naif Souq,1,TTF-D-21,tf,2014-05-01,22:26:00,381802,118,12,912.9649454807483,1
3306,0.0,3751,1.0,2014-05-01,5,1,-999,,1,"25.266004,55.319316",Muraqabat,Al Jazeira Road,Al Oasis Bldg,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,19:02:00,375101,124,11,307.8094178178315,1
3307,0.0,3751,2.0,2014-05-01,5,1,-999,,1,"25.266004,55.319316",Muraqabat,Al Jazeira Road,Al Oasis Bldg,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,19:02:00,375102,124,6,748.9230836121035,1
3308,0.0,3751,6.0,2014-05-01,5,1,-999,,1,"25.266004,55.319316",Muraqabat,Al Jazeira Road,Al Oasis Bldg,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,19:02:00,375106,124,16,147.17097008179059,1
3309,0.0,3751,7.0,2014-05-01,5,1,-999,,1,"25.266004,55.319316",Muraqabat,Al Jazeira Road,Al Oasis Bldg,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,19:02:00,375107,124,11,268.2553291559366,1
3310,0.0,3751,8.0,2014-05-01,5,1,-999,,1,"25.266004,55.319316",Muraqabat,Al Jazeira Road,Al Oasis Bldg,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,19:03:00,375108,124,11,375.7941254177738,1
3311,0.0,3753,1.0,2014-05-01,5,1,-999,,1,"25.266004,55.319316",124,Al Jaziera,Al Oasis Bldg,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,19:52:00,375301,124,3,892.5902501299455,1
3312,0.0,3753,2.0,2014-05-01,5,1,-999,,1,"25.266004,55.319316",124,Al Jaziera,Al Oasis Bldg,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,19:52:00,375302,124,9,122.03008945001389,1
3313,0.0,3753,3.0,2014-05-01,5,1,-999,,1,"25.266004,55.319316",124,Al Jaziera,Al Oasis Bldg,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,19:52:00,375303,124,17,46.16135163643505,1
3314,0.0,3753,4.0,2014-05-01,5,1,-999,,1,"25.266004,55.319316",124,Al Jaziera,Al Oasis Bldg,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,19:53:00,375304,124,16,275.77278421508476,1
3315,0.0,3754,1.0,2014-05-01,5,1,-999,,1,"25.266004,55.319316",Muraqabat,Al Jazeira Road,Al Oasis Bldg,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,20:16:00,375401,124,5,78.6694263415425,1
3316,0.0,3754,2.0,2014-05-01,5,1,-999,,1,"25.266004,55.319316",Muraqabat,Al Jazeira Road,Al Oasis Bldg,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,20:17:00,375402,124,7,99.31546520027085,1
3317,0.0,3754,3.0,2014-05-01,5,1,-999,,1,"25.266004,55.319316",Muraqabat,Al Jazeira Road,Al Oasis Bldg,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,20:17:00,375403,124,7,259.25402422857485,1
3318,0.0,3754,4.0,2014-05-01,5,1,-999,,1,"25.266004,55.319316",Muraqabat,Al Jazeira Road,Al Oasis Bldg,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,20:17:00,375404,124,7,259.25402422857485,1
3319,0.0,3754,5.0,2014-05-01,5,1,-999,,1,"25.266004,55.319316",Muraqabat,Al Jazeira Road,Al Oasis Bldg,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,20:17:00,375405,124,7,175.03100592170895,1
3320,0.0,3755,1.0,2014-05-01,5,1,-999,,1,"25.266004,55.319316",Muraqabat,Al Jazeira Road,Al Oasis Bldg,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,20:34:00,375501,124,12,262.6811622039304,1
3321,0.0,3755,2.0,2014-05-01,5,1,-999,,1,"25.266004,55.319316",Muraqabat,Al Jazeira Road,Al Oasis Bldg,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,20:35:00,375502,124,12,159.20539711335417,1
3322,0.0,3756,1.0,2014-05-01,5,1,-999,,1,"25.266596,55.319767",Muraqabat,Al Jazeira,26,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,20:51:00,375601,124,11,462.98207188539146,1
3323,0.0,3756,2.0,2014-05-01,5,1,-999,,1,"25.266596,55.319767",Muraqabat,Al Jazeira,26,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,20:51:00,375602,124,4,322.96964118396534,1
3324,0.0,3756,3.0,2014-05-01,5,1,-999,,1,"25.266596,55.319767",Muraqabat,Al Jazeira,26,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,20:51:00,375603,124,12,244.48340132811757,1
3325,0.0,3757,1.0,2014-05-01,5,1,-999,,1,"25.266596,55.319767",Muraqabat,Al Jazeira Road,26,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,21:07:00,375701,124,7,275.29819672255553,1
3326,0.0,3757,2.0,2014-05-01,5,1,-999,,1,"25.266596,55.319767",Muraqabat,Al Jazeira Road,26,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,21:07:00,375702,124,4,154.38186571655453,1
3327,0.0,3758,1.0,2014-05-01,5,1,-999,,1,"25.266839,55.319842",Muraqabat,Al Jazeira Bldg,24,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,21:19:00,375801,124,11,127.59928025235003,1
3328,0.0,3758,2.0,2014-05-01,5,1,-999,,1,"25.266839,55.319842",Muraqabat,Al Jazeira Bldg,24,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,21:19:00,375802,124,6,275.56162749110393,1
3329,0.0,3758,3.0,2014-05-01,5,1,-999,,1,"25.266839,55.319842",Muraqabat,Al Jazeira Bldg,24,Rigga Metro Station,1,TTF-D-21,tf,2014-05-03,21:19:00,375803,124,15,426.77484381675976,1
3330,0.0,3762,1.0,2014-05-01,5,1,-999,,1,"25.269371,55.326462",Muraqabat,2nd Street,10,Muraqabat Plaza Hotel,1,TTF-D-21,tf,2014-05-03,22:24:00,376201,124,11,283.8914472041388,1
3331,0.0,3762,2.0,2014-05-01,5,1,-999,,1,"25.269371,55.326462",Muraqabat,2nd Street,10,Muraqabat Plaza Hotel,1,TTF-D-21,tf,2014-05-03,22:24:00,376202,124,6,294.87630148205125,1
3332,0.0,3762,4.0,2014-05-01,5,1,-999,,1,"25.269371,55.326462",Muraqabat,2nd Street,10,Muraqabat Plaza Hotel,1,TTF-D-21,tf,2014-05-03,22:24:00,376204,124,12,307.45879383922335,1
3333,0.0,3762,5.0,2014-05-01,5,1,-999,,1,"25.269371,55.326462",Muraqabat,2nd Street,10,Muraqabat Plaza Hotel,1,TTF-D-21,tf,2014-05-03,22:24:00,376205,124,12,529.8616781074724,1
3334,0.0,4317,1.0,2014-05-06,3,1,-999,,1,"25.270312,55.366427",226,30b Street,13,Al Twar Park,1,TTF-D-21,tf,2014-05-07,15:41:00,431701,226,1,75.06808688034808,1
3335,0.0,4317,2.0,2014-05-06,3,1,-999,,1,"25.270312,55.366427",226,30b Street,13,Al Twar Park,1,TTF-D-21,tf,2014-05-07,15:41:00,431702,226,2,116.79118990683658,1
3336,0.0,4317,3.0,2014-05-06,3,1,-999,,1,"25.270312,55.366427",226,30b Street,13,Al Twar Park,1,TTF-D-21,tf,2014-05-07,15:41:00,431703,226,2,116.79118990683658,1
3337,0.0,4317,4.0,2014-05-06,3,1,-999,,1,"25.270312,55.366427",226,30b Street,13,Al Twar Park,1,TTF-D-21,tf,2014-05-07,15:41:00,431704,226,1,119.74138612599405,1
3338,0.0,4317,5.0,2014-05-06,3,1,-999,,1,"25.270312,55.366427",226,30b Street,13,Al Twar Park,1,TTF-D-21,tf,2014-05-07,15:41:00,431705,226,1,244.03403567826498,1
3339,0.0,4317,6.0,2014-05-06,3,1,-999,,1,"25.270312,55.366427",226,30b Street,13,Al Twar Park,1,TTF-D-21,tf,2014-05-07,15:41:00,431706,226,17,27.702418495266325,1
3340,0.0,4317,7.0,2014-05-06,3,1,-999,,1,"25.270312,55.366427",226,30b Street,13,Al Twar Park,1,TTF-D-21,tf,2014-05-07,15:41:00,431707,226,1,244.03403567826498,1
3341,0.0,4317,8.0,2014-05-06,3,1,-999,,1,"25.270312,55.366427",226,30b Street,13,Al Twar Park,1,TTF-D-21,tf,2014-05-07,15:42:00,431708,226,1,244.03403567826498,1
3342,0.0,4317,9.0,2014-05-06,3,1,-999,,1,"25.270312,55.366427",226,30b Street,13,Al Twar Park,1,TTF-D-21,tf,2014-05-07,15:42:00,431709,226,2,340.6272163902461,1
3343,0.0,4317,10.0,2014-05-06,3,1,-999,,1,"25.270312,55.366427",226,30b Street,13,Al Twar Park,1,TTF-D-21,tf,2014-05-07,15:42:00,431710,226,17,31.664215280634835,1
3344,0.0,4317,11.0,2014-05-06,3,1,-999,,1,"25.270312,55.366427",226,30b Street,13,Al Twar Park,1,TTF-D-21,tf,2014-05-07,15:42:00,431711,226,14,106.70909210524827,1
3345,0.0,4392,1.0,2014-05-14,4,1,-999,,1,"25.272000,55.363326",226/Al Twar 1,24b street,21,Mosque Park,1,TTF-D-21,tf,2014-05-15,22:07:00,439201,226,4,333.3633821667963,1
3346,0.0,4392,2.0,2014-05-14,4,1,-999,,1,"25.272000,55.363326",226/Al Twar 1,24b street,21,Mosque Park,1,TTF-D-21,tf,2014-05-15,22:07:00,439202,226,4,452.3682437002706,1
3347,0.0,4392,3.0,2014-05-14,4,2,3,,-999,,-,-,-,-,1,TTF-D-21,tf,2014-05-15,22:07:00,439203,226,3,153.99076163389165,1
3348,0.0,4392,4.0,2014-05-14,4,1,-999,,1,"25.272000,55.363326",226/Al Twar 1,24b street,21,Mosque Park,1,TTF-D-21,tf,2014-05-15,22:08:00,439204,226,6,348.0014049484674,1
3349,0.0,4392,5.0,2014-05-14,4,2,3,,-999,,-,-,-,-,1,TTF-D-21,tf,2014-05-15,22:08:00,439205,226,8,409.3784228493066,1
3350,0.0,4392,6.0,2014-05-14,4,2,3,,-999,,-,-,-,-,1,TTF-D-21,tf,2014-05-15,22:08:00,439206,226,8,256.9656061573445,1
3351,0.0,4392,7.0,2014-05-14,4,1,-999,,1,"25.272000,55.363326",226/Al Twar 1,24b street,21,Mosque Park,1,TTF-D-21,tf,2014-05-15,22:08:00,439207,226,16,78.61614670959071,1
3352,0.0,4392,8.0,2014-05-14,4,1,-999,,1,"25.272000,55.363326",226/Al Twar 1,24b street,21,Mosque Park,1,TTF-D-21,tf,2014-05-15,22:08:00,439208,226,16,23.271657334328864,1
3353,0.0,4507,1.0,2014-05-15,5,1,-999,,1,"25.250606,55.403967",228/ Al Twar 3,35c street,51,Al Twar 3 Park,1,TTF-D-21,tf,2014-05-17,23:04:00,450701,228,4,271.34044532478043,1
3354,0.0,4507,2.0,2014-05-15,5,1,-999,,1,"25.250606,55.403967",228/ Al Twar 3,35c street,51,Al Twar 3 Park,1,TTF-D-21,tf,2014-05-17,23:05:00,450702,228,8,256.9656061573445,1
3355,0.0,4507,3.0,2014-05-15,5,1,-999,,1,"25.250606,55.403967",228/ Al Twar 3,35c street,51,Al Twar 3 Park,1,TTF-D-21,tf,2014-05-17,23:05:00,450703,228,4,506.3556005110959,1
3356,0.0,4507,4.0,2014-05-15,5,1,-999,,1,"25.250606,55.403967",228/ Al Twar 3,35c street,51,Al Twar 3 Park,1,TTF-D-21,tf,2014-05-17,23:05:00,450704,228,8,409.3784228493066,1
3357,0.0,4507,5.0,2014-05-15,5,1,-999,,1,"25.250606,55.403967",228/ Al Twar 3,35c street,51,Al Twar 3 Park,1,TTF-D-21,tf,2014-05-17,23:05:00,450705,228,15,83.93624877251362,1
3358,0.0,4507,6.0,2014-05-15,5,1,-999,,1,"25.250606,55.403967",228/ Al Twar 3,35c street,51,Al Twar 3 Park,1,TTF-D-21,tf,2014-05-17,23:05:00,450706,228,15,130.21073041148955,1
3359,0.0,4507,8.0,2014-05-15,5,2,3,,-999,,-,-,-,-,1,TTF-D-21,tf,2014-05-17,23:05:00,450708,228,7,264.90919598731625,1
3360,0.0,4507,9.0,2014-05-15,5,1,-999,,1,"25.250606,55.403967",228/ Al Twar 3,35c street,51,Al Twar 3 Park,1,TTF-D-21,tf,2014-05-17,23:05:00,450709,228,5,149.47435415995736,1
3361,0.0,4587,1.0,2014-05-18,1,1,-999,,1,"25.250606,55.403967",233/ Al Qusais 2,18 street,28,Al Qusais Park,1,TTF-D-21,tf,2014-05-19,21:59:00,458701,228,1,75.06808688034808,1
3362,0.0,4587,2.0,2014-05-18,1,1,-999,,1,"25.250606,55.403967",233/ Al Qusais 2,18 street,28,Al Qusais Park,1,TTF-D-21,tf,2014-05-19,21:59:00,458702,228,1,119.74138612599405,1
3363,0.0,4587,3.0,2014-05-18,1,1,-999,,1,"25.250606,55.403967",233/ Al Qusais 2,18 street,28,Al Qusais Park,1,TTF-D-21,tf,2014-05-19,21:59:00,458703,228,1,119.74138612599405,1
3364,0.0,4587,4.0,2014-05-18,1,1,-999,,1,"25.250606,55.403967",233/ Al Qusais 2,18 street,28,Al Qusais Park,1,TTF-D-21,tf,2014-05-19,21:59:00,458704,228,1,244.03403567826498,1
3365,0.0,4587,5.0,2014-05-18,1,1,-999,,1,"25.250606,55.403967",233/ Al Qusais 2,18 street,28,Al Qusais Park,1,TTF-D-21,tf,2014-05-19,21:59:00,458705,228,1,244.03403567826498,1
3366,0.0,4587,6.0,2014-05-18,1,1,-999,,1,"25.250606,55.403967",233/ Al Qusais 2,18 street,28,Al Qusais Park,1,TTF-D-21,tf,2014-05-19,21:59:00,458706,228,1,244.03403567826498,1
3367,0.0,4587,7.0,2014-05-18,1,1,-999,,1,"25.250606,55.403967",233/ Al Qusais 2,18 street,28,Al Qusais Park,1,TTF-D-21,tf,2014-05-19,22:00:00,458707,228,2,101.01896459016082,1
3368,0.0,4587,8.0,2014-05-18,1,1,-999,,1,"25.250606,55.403967",233/ Al Qusais 2,18 street,28,Al Qusais Park,1,TTF-D-21,tf,2014-05-19,22:00:00,458708,228,2,116.79118990683658,1
3369,0.0,4587,9.0,2014-05-18,1,1,-999,,1,"25.250606,55.403967",233/ Al Qusais 2,18 street,28,Al Qusais Park,1,TTF-D-21,tf,2014-05-19,22:00:00,458709,228,2,340.6272163902461,1
3370,0.0,4587,10.0,2014-05-18,1,1,-999,,1,"25.250606,55.403967",233/ Al Qusais 2,18 street,28,Al Qusais Park,1,TTF-D-21,tf,2014-05-19,22:00:00,458710,228,2,340.6272163902461,1
3371,0.0,4587,11.0,2014-05-18,1,1,-999,,1,"25.250606,55.403967",233/ Al Qusais 2,18 street,28,Al Qusais Park,1,TTF-D-21,tf,2014-05-19,22:00:00,458711,228,17,31.664215280634835,1
3372,0.0,4587,12.0,2014-05-18,1,1,-999,,1,"25.250606,55.403967",233/ Al Qusais 2,18 street,28,Al Qusais Park,1,TTF-D-21,tf,2014-05-19,22:00:00,458712,228,13,205.59434256137732,1
3373,0.0,4587,13.0,2014-05-18,1,1,-999,,1,"25.250606,55.403967",233/ Al Qusais 2,18 street,28,Al Qusais Park,1,TTF-D-21,tf,2014-05-19,22:01:00,458713,228,13,176.64100824734183,1
3374,0.0,4587,14.0,2014-05-18,1,1,-999,,1,"25.250606,55.403967",233/ Al Qusais 2,18 street,28,Al Qusais Park,1,TTF-D-21,tf,2014-05-19,22:01:00,458714,228,13,176.64100824734183,1
3375,0.0,4587,16.0,2014-05-18,1,1,-999,,1,"25.250606,55.403967",233/ Al Qusais 2,18 street,28,Al Qusais Park,1,TTF-D-21,tf,2014-05-19,22:01:00,458716,228,8,409.3784228493066,1
3376,0.0,4587,17.0,2014-05-18,1,1,-999,,1,"25.250606,55.403967",233/ Al Qusais 2,18 street,28,Al Qusais Park,1,TTF-D-21,tf,2014-05-19,22:01:00,458717,228,8,409.3784228493066,1
3377,0.0,3553,1.0,2014-05-19,2,1,-999,,1,"25.268789,55.381823",233/ Al Qusais 2,8A Street,Sahara Residency,Al Qusais 2 Park,1,TTF-D-21,tf,2014-05-20,18:17:00,355301,233,5,195.42948836620596,1
3378,0.0,3553,2.0,2014-05-19,2,1,-999,,1,"25.268789,55.381823",233/ Al Qusais 2,8A Street,Sahara Residency,Al Qusais 2 Park,1,TTF-D-21,tf,2014-05-20,18:17:00,355302,233,11,143.47623506458262,1
3379,0.0,3553,3.0,2014-05-19,2,1,-999,,1,"25.268789,55.381823",233/ Al Qusais 2,8A Street,Sahara Residency,Al Qusais 2 Park,1,TTF-D-21,tf,2014-05-20,18:17:00,355303,233,16,69.66139095040477,1
3380,0.0,3553,4.0,2014-05-19,2,1,-999,,1,"25.268789,55.381823",233/ Al Qusais 2,8A Street,Sahara Residency,Al Qusais 2 Park,1,TTF-D-21,tf,2014-05-20,18:17:00,355304,233,15,83.93624877251362,1
