household_id,has_labourer,hh_floors,hh_units,hh_under6yr,hh_over6yr,hh_maids,hh_under6yr_present,hh_over6yr_present,hh_tenure,hh_veh,hh_bikes,ptdist,hhincome,hhproptype,hhproptype_other,latlon,community,road,building,poi,emirate,interviewer_id,interviewer_company,interview_date,interview_time,interviewer_company_name,interviewer_company_num,home_zone_id,wt
1937,0.0,3.0,24.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,2,5,3,,"25.236156,55.307665",Oud Metha,17A,-,-,1,i4002,i4,2014-05-28,18:27:00,,319,502,1
1939,0.0,3.0,36.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,7,3,,"25.236738,55.307600",Oud Metha,4,-,-,1,i4002,i4,2014-05-28,19:02:00,,319,502,1
1940,0.0,3.0,30.0,0.0,4.0,0.0,0.0,4.0,2,0.0,0.0,3,3,3,,"25.235215,55.309510",Oud metha,6B,klasikiat,,1,i4008,i4,2014-05-28,17:47:00,,319,502,1
1941,0.0,3.0,30.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,3,2,3,,"25.234836,55.309296",Oud metha,6B,Klasikiat,,1,i4008,i4,2014-05-28,18:31:00,,319,502,1
1942,0.0,3.0,30.0,0.0,5.0,0.0,0.0,5.0,2,0.0,0.0,3,3,3,,"25.234953,55.309446",Oud metha,6B,Klasikiat,-,1,i4008,i4,2014-05-28,19:01:00,,319,502,1
1943,0.0,3.0,24.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,4,3,,"25.235651,55.308416",Oud Mehta,-,-,-,1,i4010,i4,2014-05-28,18:27:00,,319,502,1
1944,0.0,3.0,36.0,0.0,3.0,1.0,0.0,3.0,2,2.0,0.0,2,3,3,,"25.236699,55.307708",Oud Mehta,-,-,Spinneys,1,i4010,i4,2014-05-28,18:43:00,,319,502,1
1945,0.0,3.0,36.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,2,3,3,,"25.236699,55.307515",Oud Mehta,-,-,Spineyys,1,i4010,i4,2014-05-28,18:56:00,,319,502,1
1946,0.0,4.0,15.0,0.0,4.0,0.0,0.0,3.0,2,1.0,0.0,2,5,3,,"25.236098,55.308824",Oud Metha,-,Al Showab Real Estate,-,1,i4021,i4,2014-05-28,17:55:00,,319,502,1
1947,0.0,15.0,4.0,1.0,5.0,0.0,0.0,4.0,2,2.0,0.0,2,6,3,,"25.236117,55.308845",Oud Mehta,-,Al Showaib,-,1,i4021,i4,2014-05-28,18:37:00,,319,502,1
1948,0.0,4.0,15.0,0.0,3.0,0.0,0.0,3.0,2,2.0,0.0,2,5,3,,"25.236098,55.308845",Oud Metha,-,Al Showaib,,1,i4021,i4,2014-05-28,19:44:00,,319,502,1
1949,0.0,4.0,15.0,1.0,3.0,0.0,0.0,2.0,2,2.0,0.0,2,6,3,,"25.236137,55.308888",Oud Metha,-,Al Showaib ,-,1,i4021,i4,2014-05-28,20:15:00,,319,502,1
1950,0.0,3.0,36.0,0.0,2.0,0.0,0.0,1.0,2,1.0,0.0,1,10,3,,"25.234943,55.309414",oud metha,,amol yousuf ,,1,i4023,i4,2014-05-28,17:46:00,,319,502,1
1951,0.0,3.0,39.0,0.0,2.0,0.0,0.0,1.0,2,1.0,0.0,1,10,3,,"25.234923,55.309296",oud metha,,amol yousuf,,1,i4023,i4,2014-05-28,18:32:00,,319,502,1
1952,0.0,3.0,36.0,0.0,4.0,0.0,0.0,1.0,2,1.0,0.0,1,10,3,,"25.234972,55.309349",oud metha,,amol yousuf,,1,i4023,i4,2014-05-28,18:47:00,,319,502,1
1953,0.0,3.0,54.0,0.0,1.0,0.0,0.0,1.0,2,1.0,0.0,2,10,3,,"25.236942,55.307955",oud metha,,mohammad bin hulais,,1,i4023,i4,2014-05-28,19:12:00,,319,502,1
1954,0.0,3.0,30.0,0.0,1.0,0.0,0.0,1.0,2,1.0,0.0,1,10,3,,"25.235156,55.309371",oud metha,,qualssiquat ,,1,i4023,i4,2014-05-28,20:03:00,,319,502,1
1955,0.0,3.0,30.0,1.0,3.0,0.0,1.0,3.0,2,1.0,0.0,1,10,3,,"25.235156,55.309317",oud metha,,qualisiquatiat,,1,i4023,i4,2014-05-28,20:13:00,,319,502,1
1956,0.0,4.0,48.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,2,4,3,,"25.236059,55.308459",oud metha,,,,1,i4025,i4,2014-05-28,17:06:00,,319,502,1
1957,0.0,4.0,48.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,5,3,,"25.235981,55.308416",oud metha,,,,1,i4025,i4,2014-05-28,17:37:00,,319,502,1
1958,0.0,4.0,56.0,0.0,3.0,2.0,0.0,3.0,2,1.0,0.0,3,5,3,,"25.235273,55.308630",Oud mehta,,,,1,i4026,i4,2014-05-28,18:22:00,,319,502,1
1959,0.0,4.0,56.0,0.0,1.0,0.0,0.0,1.0,2,1.0,0.0,3,4,3,,"25.235360,55.308663",Oud mehta,,,,1,i4026,i4,2014-05-28,18:50:00,,319,502,1
1961,0.0,4.0,56.0,0.0,1.0,0.0,0.0,1.0,2,1.0,0.0,3,5,3,,"25.235350,55.308738",Oud mehta,,,,1,i4026,i4,2014-05-28,19:29:00,,319,502,1
1962,0.0,4.0,56.0,0.0,1.0,0.0,0.0,1.0,2,1.0,0.0,3,5,3,,"25.235350,55.308534",Oud mehta ,,,,1,i4026,i4,2014-05-28,19:41:00,,319,502,1
1964,0.0,3.0,45.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,2,4,3,,"25.235486,55.308298",Oud Mehta,-,-,Lamcy Plaza,1,i4027,i4,2014-05-28,18:32:00,,319,502,1
1965,0.0,3.0,51.0,0.0,3.0,0.0,0.0,3.0,2,0.0,0.0,2,4,3,,"25.235467,55.308169",Oud Mehta,6A Street,-,Lamcy Plaza,1,i4027,i4,2014-05-28,18:58:00,,319,502,1
1966,0.0,4.0,48.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,3,5,3,,"25.235302,55.316162",Oud Metha,17a,Saleh Bin Lahej 338,-,1,i4003,i4,2014-05-28,17:02:00,,319,503,1
1967,0.0,4.0,48.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,1,8,3,,"25.235748,55.307858",Oud Metha ,17a,Saleh Bin Lahej 338,-,1,i4003,i4,2014-05-28,17:48:00,,319,502,1
1969,0.0,7.0,112.0,0.0,2.0,0.0,0.0,2.0,2,0.0,0.0,2,3,3,,"25.248810,55.298460",Mankhool,17 B Street,Al Mashrabeea,-,1,i4004,i4,2014-05-28,19:59:00,,317,469,1
1970,0.0,7.0,12.0,0.0,5.0,0.0,0.0,5.0,2,2.0,0.0,3,10,3,,"25.249567,55.298824",Mankhool,17 B Street,-,-,1,i4004,i4,2014-05-28,20:19:00,,317,469,1
1971,0.0,3.0,51.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,2,10,3,,"25.234739,55.309210",Oud Metha,-,Al Yousef,-,1,i4007,i4,2014-05-28,19:18:00,,319,502,1
1972,0.0,3.0,51.0,0.0,4.0,0.0,0.0,4.0,2,0.0,0.0,2,10,3,,"25.234778,55.309231",Oud Metha,-,Al yousef,-,1,i4007,i4,2014-05-28,19:29:00,,319,502,1
1973,0.0,7.0,70.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,2,10,3,,"25.252343,55.300798",Al mankhool,-,-,-,1,i4012,i4,2014-05-28,20:04:00,,317,464,1
1976,0.0,1.0,1.0,0.0,7.0,2.0,0.0,7.0,1,3.0,0.0,4,10,1,,"25.242134,55.293492",Mankhool,26D Street,,,1,i4018,i4,2014-05-28,17:58:00,,317,477,1
1977,0.0,7.0,70.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,2,10,3,,"25.254196,55.300884",Mankhool,,,,1,i4018,i4,2014-05-28,20:03:00,,317,465,1
1978,0.0,7.0,70.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,10,3,,"25.254012,55.300595",Mankhool,,,,1,i4018,i4,2014-05-28,20:17:00,,317,465,1
1979,0.0,3.0,36.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,1,10,3,,"25.234953,55.309242",Oud Metha,,,,1,i4024,i4,2014-05-28,18:11:00,,319,502,1
1983,0.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,10,1,,"25.241765,55.293170",Al mankhool,-,-,-,1,I4005,i4,2014-05-28,18:32:00,,317,477,1
1984,0.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,2,10,1,,"25.240989,55.294222",Mankool,-,-,-,1,I4005,i4,2014-05-28,19:32:00,,317,477,1
1985,0.0,3.0,24.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,1,6,3,,"25.234632,55.309510",Oud MEtha,6b Street,BBQ Delight,Lamcy Plaza,1,i4016,i4,2014-05-28,17:10:00,,319,502,1
1986,0.0,3.0,24.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,10,3,,"25.234632,55.309296",Oud Metha,6b Street,BBQ Delight,Lamcy Plaza,1,i4016,i4,2014-05-28,18:41:00,,319,502,1
1987,0.0,3.0,24.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,1,7,3,,"25.234632,55.309317",Oud Metha,6b street,BBQ Delight,Lamcy Plaza,1,i4016,i4,2014-05-28,19:05:00,,319,502,1
1988,0.0,3.0,24.0,1.0,6.0,1.0,1.0,6.0,2,1.0,0.0,1,8,3,,"25.234807,55.309414",OUD METHA,,BBQ DELIGHTS BLDG,LAMCY PLAZA,1,i4015,i4,2014-05-28,17:27:00,,319,502,1
1989,0.0,3.0,24.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,1,8,3,,"25.234623,55.309392",OUD METHA,6B ROAD,BBQ DELIGHTS BLDG,LAMCY PLAZA,1,i4015,i4,2014-05-28,17:54:00,,319,502,1
1992,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1,1.0,0.0,2,10,1,,"25.230605,55.308223",Zabeel 1,-,-,-,1,i4010,i4,2014-05-29,19:57:00,,325,578,1
1994,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1,6.0,0.0,9,10,1,,"25.212396,55.290456",Zabeel 2 ,,,,1,i4028,i4,2014-05-31,19:30:00,,337,595,1
2000,0.0,1.0,1.0,0.0,4.0,3.0,0.0,4.0,1,4.0,0.0,3,8,1,,"25.148956,55.219839",Al Manara ,5b,Villa 21,-,1,i4003,i4,2014-05-31,19:33:00,,363,752,1
2001,0.0,1.0,1.0,0.0,5.0,2.0,0.0,5.0,1,2.0,0.0,3,10,1,,"25.147169,55.218809",Al Manara,14a Street,VILLA,,1,i4005,i4,2014-05-31,18:55:00,,363,753,1
2003,0.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,1,3.0,0.0,3,9,1,,"25.151316,55.215182",AL MANARA,4A STREET,VILLA 47,,1,i4014,i4,2014-05-31,19:52:00,,363,751,1
2004,0.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,2,2.0,0.0,2,10,4,,"25.148062,55.214517",Al Manara,8a,-,-,1,i4025,i4,2014-05-31,18:24:00,,363,751,1
2005,0.0,2.0,8.0,3.0,5.0,2.0,3.0,5.0,1,2.0,0.0,2,9,1,,"25.150665,55.219581",al manara,,,,1,i4025,i4,2014-05-31,19:46:00,,363,752,1
2006,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,2,3.0,0.0,3,10,1,,"25.150024,55.219538",Al Manara,-,-,-,1,i4027,i4,2014-05-31,19:51:00,,363,752,1
2007,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,1,4.0,0.0,3,10,1,,"25.150879,55.217757",AL MANARA,10A,-,-,1,I4002,i4,2014-05-31,19:35:00,,363,752,1
2008,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,1,3.0,0.0,2,6,1,,"25.147615,55.213444",Al manara,-,-,-,1,i4026,i4,2014-05-31,19:12:00,,363,751,1
2009,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,6,1,,"25.147266,55.211535",Al manara,-,-,-,1,i4026,i4,2014-05-31,19:57:00,,363,754,1
2010,0.0,1.0,0.0,0.0,7.0,5.0,0.0,3.0,1,6.0,0.0,4,10,1,,"25.150257,55.217843",al manara,5b,,,1,i4023,i4,2014-05-31,20:24:00,,363,752,1
2011,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2,1.0,0.0,3,10,1,,"25.148490,55.199368",Al Manara,-,Vila 6A,-,1,i4028,i4,2014-05-31,19:30:00,,362,749,1
2013,0.0,2.0,1.0,0.0,4.0,0.0,0.0,3.0,2,2.0,0.0,3,7,1,,"25.150704,55.217500",Manara,10A,-,-,1,i4021,i4,2014-05-31,19:27:00,,363,752,1
2014,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,2,3.0,0.0,4,10,1,,"25.150073,55.216116",al manara,-,-,-,1,i4016,i4,2014-05-31,19:04:00,,363,751,1
2015,0.0,2.0,1.0,0.0,3.0,1.0,0.0,3.0,2,3.0,2.0,2,9,1,,"25.147985,55.213670",Al Manara ,13 a Street,-,-,1,i4016,i4,2014-05-31,19:55:00,,363,751,1
2016,0.0,3.0,12.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,3,5,3,,"25.193010,55.403656",-,-,-,-,1,TTF-D-25,tf,2014-06-03,17:43:00,,421,366,1
2020,0.0,2.0,6.0,2.0,4.0,2.0,2.0,4.0,1,6.0,0.0,3,10,1,,"25.198088,55.408709",Al warqaa 2,16C,7,,1,i4008,i4,2014-06-03,20:51:00,,422,365,1
2021,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1,2.0,0.0,3,8,1,,"25.198573,55.427892",warqa 3,,,,1,i4025,i4,2014-06-03,17:58:00,,423,394,1
2022,0.0,2.0,5.0,0.0,8.0,2.0,0.0,8.0,1,2.0,0.0,3,6,1,,"25.186729,55.440788",al warqa 4,,,,1,i4025,i4,2014-06-03,20:48:00,,424,419,1
2023,0.0,2.0,1.0,0.0,5.0,0.0,0.0,5.0,2,3.0,0.0,4,6,1,,"25.200942,55.422485",Al Warqa 3,67,-,-,1,I4027,i4,2014-06-03,18:07:00,,423,393,1
2024,0.0,3.0,120.0,2.0,2.0,0.0,2.0,2.0,2,1.0,0.0,2,10,3,,"25.185680,55.407068",Al Warqa'a 2,37 Street,,,1,i4018,i4,2014-06-03,17:35:00,,421,366,1
2026,0.0,2.0,1.0,0.0,6.0,0.0,0.0,6.0,1,5.0,0.0,9,10,1,,"25.200612,55.429437",Al Warqaa 4,,,,1,i4028,i4,2014-06-03,18:52:00,,423,394,1
2027,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,2,2.0,0.0,3,5,1,,"25.196787,55.441625",Al Warqa 4,-,-,-,1,i4028,i4,2014-06-03,19:49:00,,424,417,1
2028,0.0,3.0,86.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,3,4,3,,"25.193874,55.404031",Al Warqaa 1,33,Al Noura,-,1,i4003,i4,2014-06-03,17:54:00,,421,366,1
2029,0.0,2.0,1.0,1.0,6.0,4.0,0.0,5.0,4,4.0,0.0,4,9,1,,"25.196728,55.413709",Al warqaa second,48,"Villa 12 ""219""",-,1,i4003,i4,2014-06-03,19:58:00,,422,365,1
2030,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,2,4.0,0.0,4,10,1,,"25.200165,55.429244",AL WARQAA 3,81,-,-,1,I4002,i4,2014-06-03,17:40:00,,423,394,1
2031,0.0,3.0,36.0,0.0,3.0,0.0,0.0,3.0,2,2.0,0.0,9,10,3,,"25.189700,55.408216",AL WARQA 1,414,-,-,1,I4002,i4,2014-06-03,18:58:00,,421,366,1
2032,0.0,3.0,80.0,1.0,3.0,0.0,1.0,3.0,2,2.0,0.0,3,10,3,,"25.194010,55.402722",Al Warqa'a 1,35 Street,Al Futtaim E & F,-,1,i4004,i4,2014-06-03,18:07:00,,421,366,1
2033,0.0,3.0,80.0,1.0,5.0,0.0,1.0,5.0,2,3.0,0.0,3,10,3,,"25.193777,55.402529",Al Warqa'a 1,35 Street,Al Futtaim E & F,-,1,i4004,i4,2014-06-03,18:24:00,,421,366,1
2034,0.0,2.0,1.0,2.0,6.0,2.0,2.0,6.0,1,2.0,0.0,3,10,1,,"25.184515,55.408301",Al Warqa'a 2,13 Street,villa 12,-,1,i4004,i4,2014-06-03,20:27:00,,421,366,1
2036,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,3,5,1,,"25.199039,55.426133",Al Warqa 3,-,-,-,1,i4010,i4,2014-06-03,17:30:00,,423,394,1
2037,0.0,2.0,1.0,0.0,7.0,1.0,0.0,7.0,1,2.0,0.0,1,7,1,,"25.184671,55.421133",AL WARQAA 3,STREET 23,VILLA 79,,1,i4015,i4,2014-06-03,18:31:00,,423,398,1
2038,0.0,2.0,1.0,0.0,6.0,1.0,0.0,6.0,1,3.0,0.0,2,9,1,,"25.188748,55.420790",AL WARQAA 3,37 STREET,VILLA 70,,1,i4015,i4,2014-06-03,20:14:00,,423,396,1
2040,0.0,2.0,1.0,0.0,6.0,2.0,0.0,4.0,1,6.0,0.0,3,10,1,,"25.188496,55.420339",Warqa 3,street 37,-,-,1,i4016,i4,2014-06-03,20:28:00,,423,396,1
2041,0.0,3.0,80.0,1.0,3.0,0.0,1.0,3.0,2,2.0,0.0,3,5,3,,"25.193874,55.402808",Al Warqa 1,35 Street,Al Futtaim ,-,1,i4021,i4,2014-06-03,18:06:00,,421,366,1
2042,0.0,3.0,80.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,3,4,3,,"25.193855,55.402787",Warqa 1,-,Futtuim ,-,1,i4021,i4,2014-06-03,18:39:00,,421,366,1
2043,0.0,2.0,1.0,1.0,4.0,2.0,0.0,3.0,1,3.0,0.0,3,6,1,,"25.190185,55.400126",Al Warqa 1,,Villa 47,,1,i4021,i4,2014-06-03,20:27:00,,421,366,1
2044,0.0,2.0,1.0,0.0,6.0,2.0,0.0,5.0,1,4.0,0.0,3,7,1,,"25.188806,55.399740",Al Warqa 2,-,-,-,1,i4021,i4,2014-06-03,21:05:00,,421,366,1
2045,0.0,3.0,138.0,1.0,2.0,0.0,1.0,2.0,2,1.0,0.0,1,10,3,,"25.194146,55.402937",al warqaa1,37,al nooura 9,,1,i4023,i4,2014-06-03,18:08:00,,421,366,1
2047,0.0,3.0,138.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,1,10,3,,"25.193797,55.402744",al warqaa1,37,al nooura 9,,1,i4023,i4,2014-06-03,18:42:00,,421,366,1
2051,0.0,3.0,138.0,0.0,2.0,1.0,0.0,2.0,2,1.0,0.0,2,10,3,,"25.193234,55.403473",Al Warqa1,,,,1,i4024,i4,2014-06-03,18:14:00,,421,366,1
2052,0.0,2.0,1.0,1.0,6.0,1.0,1.0,6.0,1,2.0,0.0,2,10,1,,"25.197631,55.412303",Al Warqa2,,,,1,i4024,i4,2014-06-03,20:35:00,,422,365,1
2054,0.0,2.0,1.0,0.0,5.0,2.0,0.0,5.0,1,3.0,0.0,3,8,1,,"25.200204,55.426884",AL-warqaa,-,-,-,1,i4001,i4,2014-06-03,18:59:00,,423,394,1
2057,0.0,10.0,120.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,1,9,3,,"25.112376,55.141582",Palm Jumeirah,-,-,-,1,i436,i4,2014-04-30,21:07:00,,381,892,1
2059,0.0,3.0,8.0,0.0,2.0,0.0,0.0,2.0,2,2.0,2.0,2,5,3,,"25.194534,55.404117",-,-,-,-,1,TTF-D-25,tf,2014-06-02,19:03:00,,421,366,1
2060,0.0,6.0,60.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,4,2,3,,"25.194554,55.403452",Alwarqaa 1,6D,2,,1,i4008,i4,2014-06-02,18:52:00,,421,366,1
2061,0.0,3.0,84.0,1.0,4.0,0.0,1.0,4.0,2,2.0,0.0,4,4,3,,"25.194767,55.402572",al warqaa 1,37,nora,,1,i4008,i4,2014-06-02,19:51:00,,421,366,1
2062,0.0,6.0,60.0,1.0,2.0,0.0,0.0,2.0,3,1.0,0.0,2,4,5,,"25.194632,55.403666",Al Warqaa 1,28 D,Al Mawakeb Staff ,-,1,i4003,i4,2014-06-02,18:51:00,,421,366,1
2063,0.0,3.0,84.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,3,4,3,,"25.193117,55.403280",Al Warqaa 1,33,Noura ,-,1,i4003,i4,2014-06-02,19:58:00,,421,366,1
2064,0.0,3.0,24.0,0.0,6.0,0.0,0.0,6.0,2,2.0,0.0,2,10,3,,"25.195602,55.403473",Al Warqa'a 1,28 D Street,Bait Al Kabeer,-,1,i4011,i4,2014-06-02,18:53:00,,421,366,1
2065,0.0,3.0,30.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,3,10,3,,"25.185680,55.407068",Al Warqa'a 1,28B Street,,,1,i4018,i4,2014-06-02,19:35:00,,421,366,1
2066,0.0,3.0,30.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,3,10,3,,"25.185680,55.407068",Al Warqa'a 1,,,,1,i4018,i4,2014-06-02,19:48:00,,421,366,1
2067,0.0,3.0,30.0,1.0,3.0,0.0,1.0,3.0,2,3.0,0.0,3,8,3,,"25.185680,55.407068",Al Warqa'a 1,28B Street,,,1,i4018,i4,2014-06-02,20:10:00,,421,366,1
2068,0.0,3.0,30.0,0.0,5.0,2.0,0.0,5.0,2,2.0,0.0,3,10,3,,"25.185311,55.407550",Al Warqa'a 1,28B Street,,,1,i4018,i4,2014-06-02,20:43:00,,421,366,1
2069,0.0,6.0,60.0,0.0,1.0,0.0,0.0,1.0,2,1.0,0.0,9,10,3,,"25.193428,55.402615",al warqa'a,28d,al mawakab,,1,i4023,i4,2014-06-02,19:02:00,,421,366,1
2070,0.0,3.0,138.0,0.0,1.0,0.0,0.0,1.0,2,1.0,0.0,2,10,3,,"25.188243,55.413043",AL WARQA'A,37,,,1,i4023,i4,2014-06-02,20:41:00,,423,397,1
2071,0.0,3.0,138.0,1.0,3.0,0.0,1.0,1.0,2,1.0,0.0,2,10,3,,"25.188049,55.412958",al warqa'a,37,,,1,i4023,i4,2014-06-02,20:52:00,,423,397,1
2073,0.0,3.0,90.0,2.0,2.0,0.0,2.0,2.0,2,1.0,0.0,2,2,3,,"25.193447,55.403624",Al Warqa 1,,,,1,i4024,i4,2014-06-02,19:50:00,,421,366,1
2074,0.0,3.0,138.0,2.0,2.0,1.0,2.0,2.0,2,2.0,0.0,2,10,3,,"25.193292,55.403516",Al Warqa 1,,,,1,i4024,i4,2014-06-02,20:41:00,,421,366,1
2075,0.0,3.0,30.0,1.0,2.0,0.0,1.0,2.0,2,1.0,0.0,3,5,3,,"25.194379,55.404139","warqa 1, 421",28 d street	,deyaar building,near by modern school,1,TTF-A-06,tf,2014-06-02,19:04:00,,421,366,1
2077,0.0,3.0,120.0,0.0,2.0,1.0,0.0,2.0,2,1.0,0.0,1,2,3,,"25.193544,55.403602","al warqa 1, 421",33 street,humad al owais building,near by mass supermarket,1,TTF-A-06,tf,2014-06-02,20:45:00,,421,366,1
2078,0.0,3.0,120.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,1,3,3,,"25.193311,55.403624","al warqa 1, 421",33 street,humad al owais building,near by mass supermarket,1,TTF-A-06,tf,2014-06-02,21:22:00,,421,366,1
2079,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,4,10,1,,"25.199311,55.428965",Al Warqa'a 3,79 Street,-,-,1,i4014,i4,2014-06-02,19:21:00,,423,394,1
2080,0.0,2.0,1.0,0.0,5.0,1.0,0.0,5.0,1,3.0,0.0,4,9,1,,"25.198806,55.430424",Al Warqa'a 3,79 Street,-,-,1,i4014,i4,2014-06-02,20:34:00,,423,394,1
2081,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2,2.0,0.0,3,10,1,,-1,Al WARQA'A 3,79 street,-,-,1,i4016,i4,2014-06-02,19:15:00,,423,394,1
2082,0.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1,2.0,0.0,4,10,1,,"25.199330,55.429201",al warqa 3,-	,-,-,1,i4005,i4,2014-06-02,19:37:00,,423,394,1
2084,0.0,2.0,6.0,1.0,3.0,1.0,1.0,3.0,1,2.0,0.0,4,8,1,,"25.189661,55.437334",al warqa,,,,1,i4025,i4,2014-06-02,19:35:00,,424,418,1
2085,0.0,2.0,10.0,0.0,7.0,2.0,0.0,7.0,1,7.0,0.0,4,9,1,,"25.182729,55.444608",al warqa 4 ,,,,1,i4025,i4,2014-06-02,20:59:00,,424,419,1
2087,0.0,2.0,1.0,0.0,5.0,0.0,0.0,5.0,2,4.0,0.0,9,10,1,,"25.182593,55.435660",Al Warqa 4,,,,1,i4028,i4,2014-06-02,20:14:00,,424,418,1
2088,0.0,4.0,40.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,3,5,3,,"25.189797,55.407786",AL WARQA,414,-,-,1,i4002,i4,2014-06-02,20:08:00,,421,366,1
2089,0.0,2.0,1.0,0.0,4.0,0.0,0.0,3.0,1,2.0,0.0,4,7,1,,"25.191874,55.439093",Warqa 4,-,-,-,1,i4021,i4,2014-06-02,20:00:00,,424,418,1
2092,0.0,1.0,1.0,0.0,6.0,2.0,0.0,6.0,1,5.0,0.0,4,10,1,,"25.210785,55.384752",Nadd Al Hamar,69B Street,,,1,i4018,i4,2014-06-04,18:54:00,,416,251,1
2095,0.0,2.0,8.0,0.0,6.0,2.0,0.0,6.0,1,4.0,0.0,3,10,1,,"25.199971,55.379226",Nad al hamar,12C,62,,1,i4008,i4,2014-06-04,17:40:00,,416,254,1
2098,0.0,2.0,1.0,0.0,3.0,1.0,0.0,3.0,2,2.0,0.0,4,8,1,,"25.059088,55.166194",Al Thanyah 4,2 Street,-,Emirates Internation School - Meadows,1,i4027,i4,2014-06-04,17:36:00,,394,819,1
2100,0.0,38.0,527.0,0.0,8.0,0.0,0.0,8.0,2,7.0,0.0,2,10,3,,"25.075474,55.148599",Al Thanyah 5 ,- ,Global Lake View ,,1,i4028,i4,2014-06-04,17:03:00,,393,834,1
2101,0.0,2.0,1.0,0.0,6.0,3.0,0.0,6.0,1,5.0,0.0,4,9,1,,"25.207659,55.383432",Nad Al Hamar,14d,Villa 72,-,1,i4003,i4,2014-06-04,18:00:00,,416,251,1
2103,0.0,4.0,20.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,10,3,,"25.095004,55.168684",AL THANYAH 3,2,AL SIDR4,-,1,i4002,i4,2014-06-04,18:05:00,,388,817,1
2104,0.0,4.0,20.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,2,6,3,,"25.094635,55.169134",AL THANYAH 3,2,4,-,1,i4002,i4,2014-06-04,18:43:00,,388,817,1
2105,0.0,20.0,300.0,0.0,2.0,0.0,0.0,2.0,1,2.0,0.0,2,10,3,,"25.088805,55.173340",AL THANYAH 3,7,AL MAZALA,-,1,i4002,i4,2014-06-04,19:15:00,,388,817,1
2106,0.0,4.0,20.0,0.0,4.0,0.0,0.0,4.0,2,3.0,0.0,2,10,3,,"25.094966,55.168426",AL THANYAH 3,1,1,-,1,i4002,i4,2014-06-04,20:06:00,,388,817,1
2107,0.0,4.0,20.0,0.0,5.0,0.0,0.0,5.0,2,2.0,0.0,2,10,3,,"25.095121,55.168641",AL THANYAH 3,1,1,-,1,i4002,i4,2014-06-04,20:31:00,,388,817,1
